,ID,DOCUMENT_ID,DOCUMENT_TYPE,FILING_DATE,MODIFIED_AT,DETAIL_JSON.company_name,DETAIL_JSON.parsing_status,avg_sent,sum_sent,hit_count,positive_hits,negative_hits,section_count,word_count
546,5231898,24435442,AR,2015-04-14,2021-07-01 11:17:12,China Great Land Holdings Ltd.,SUCCESS,0.22610163192743754,6.1047440620408135,2279,1332,947,141,28450
547,5232062,160954488,AR,2015-04-09,2021-07-01 11:17:16,World Precision Machinery Limited,SUCCESS,3.076463301053185,36.91755961263822,2955,2001,954,34,35188
548,5232431,160954261,AR,2015-04-13,2021-07-01 11:17:25,"Sino-Tel Technologies Co.,Ltd.",SUCCESS,0.7019419867390596,10.529129801085894,1978,1190,788,44,22979
549,5232475,160954259,AR,2015-04-14,2021-07-01 11:17:25,Cacola Furniture International Limited,WARNING,0.5282090413972359,6.866717538164067,1854,1051,803,71,24341
550,5232507,160954427,AR,2015-04-13,2021-07-01 11:17:25,China Jishan Holdings Limited,SUCCESS,0.4596916669846661,12.411675008585986,2409,1458,951,114,28805
551,5232527,24770109,AR,2015-04-01,2021-07-01 11:17:29,China Mining International Limited,WARNING,0.24954187217703983,21.710142879402465,3218,2040,1178,247,44102
555,5232538,160954355,AR,2015-04-13,2021-07-01 11:17:29,Luzhou Bio-chem Technology Limited,SUCCESS,0.5685668030244881,17.625570893759132,2407,1515,892,176,28644
556,5233443,160968982,AR,2013-03-21,2021-07-01 11:17:07,"Shang Gong Group Co., Ltd.",SUCCESS,1.4270429755118945,8.562257853071367,1651,1000,651,123,17227
558,5236570,161001557,AR,2015-04-07,2021-07-02 06:25:20,Changtian Plastic & Chemical Limited,WARNING,0.08469653451593027,4.065433656764653,1915,1112,803,104,26834
560,5236695,161001714,AR,2015-07-08,2021-07-02 06:25:05,China Kunda Technology Holdings Limited,SUCCESS,0.29111673647839875,15.138070296876736,2166,1280,886,130,29383
561,5236753,36337762,AR,2014-11-04,2021-07-02 06:24:59,Fung Choi Media Group Limited,SUCCESS,0.8485332351651069,16.970664703302138,2192,1301,891,85,26947
562,5242571,148313917,AR,2021-06-26,2021-07-04 00:49:18,Centre Testing International Group Co. Ltd.,WARNING,0.005172844888736144,1.5156435523996903,9390,6392,2998,432,111564
563,5242905,3260828,AR,2021-06-26,2021-07-04 00:49:09,China Hanking Holdings Limited,SUCCESS,0.3497586743066336,32.527556710516926,2938,2057,881,232,40841
564,5243412,2796145,AR,2021-06-26,2021-07-04 00:48:31,Fosun International Limited,SUCCESS,0.8335365342520652,53.34633819213217,4441,3040,1401,229,57688
565,5243832,158198547,AR,2021-06-26,2021-07-02 06:21:38,"Guilin Bank Co.,Ltd",WARNING,0.2017948307598398,12.10768984559039,3400,2086,1314,66,40107
566,5244270,3211155,AR,2021-06-26,2021-07-02 06:21:13,Yanzhou Coal Mining Company Limited,SUCCESS,1.2317377421845546,62.81862485141229,6824,4709,2115,214,92315
568,5245207,89299159,AR,2021-06-26,2021-07-02 10:04:13,China Shanshui Cement Group Limited,SUCCESS,0.28458991841708725,19.35211445236193,2965,1698,1267,189,47250
569,5245615,159030566,AR,2021-06-26,2021-07-02 10:03:49,China Ouhua Winery Holdings Limited,WARNING,2.5540941205624534,40.865505928999255,3187,2039,1148,45,38322
570,5245798,3177755,AR,2021-06-26,2021-07-02 10:03:40,Blackgold International Holdings Limited,WARNING,0.9746760326640792,20.468196685945664,1208,823,385,82,16046
571,5245847,3260938,AR,2021-06-26,2021-07-02 10:03:50,Winsway Coking Coal Holdings Ltd,SUCCESS,0.25823855310613414,27.373286629250217,3238,1982,1256,294,41756
572,5246599,155284323,AR,2021-06-26,2021-07-02 10:03:31,"Harbin Bank Co., Ltd.",SUCCESS,1.4407481291422295,61.95216955311587,7187,4749,2438,138,89478
573,5246952,133722034,AR,2021-06-26,2021-07-02 10:03:07,"DHC Software Co., Ltd.",WARNING,0.020432692307692315,0.2656250000000001,22,8,14,19,933
575,5246980,77913826,AR,2021-06-26,2021-07-02 10:03:22,"Zhejiang Mintai Commercial Bank Co.,Ltd",WARNING,0.34728739322332625,2.0837243593399575,328,240,88,15,4706
576,5247388,3185797,AR,2021-06-26,2021-07-02 10:03:07,China Shenhua Energy Company Limited,WARNING,0.6322234419220439,65.11901451797053,5286,3676,1610,234,73258
578,5247817,155188229,AR,2021-06-26,2021-07-02 10:02:58,"Shengjing Bank Co., Ltd.",WARNING,-0.17473152284523813,-0.34946304569047626,59,38,21,9,923
579,5247846,155190087,AR,2021-06-26,2021-07-02 10:02:53,China International Capital Corporation Limited,WARNING,0.8738996306935999,89.1377623307472,8410,5671,2739,292,97420
580,5248045,3186714,AR,2021-06-26,2021-07-02 10:02:53,Blackgold International Holdings Limited,WARNING,0.3236692521388017,20.067493632605707,1708,1125,583,166,23119
581,5248649,155050253,AR,2021-06-26,2021-07-03 10:56:57,"Shanghai Pudong Development Bank Co., Ltd.",WARNING,4.581034372372942,73.29654995796707,9189,6016,3173,224,102642
585,5250485,2793506,AR,2021-06-26,2021-07-03 10:56:48,"China Molybdenum Co., Ltd.",WARNING,0.4509600383621146,34.72392295388283,3585,2254,1331,292,46478
586,5251121,148630659,AR,2021-06-26,2021-07-03 10:56:30,Edvantage Group Holdings Limited,SUCCESS,0.2408869031572176,34.2059402483249,4360,2861,1499,279,56024
587,5252188,134996204,AR,2021-06-26,2021-07-03 10:55:51,"Bank of Jiangsu Co., Ltd.",WARNING,0.31442046294253373,29.869943979540704,5348,3326,2022,248,64346
588,5252895,156070373,AR,2021-06-26,2021-07-03 10:55:16,"Bank of Gansu Co., Ltd.",SUCCESS,0.4006095601202366,56.485947976953355,7451,4536,2915,306,94835
589,5253020,91852016,AR,2021-06-26,2021-07-03 10:55:01,"Fujian Tianwang Foods Co., Ltd",WARNING,2.1121557334930308,44.35527040335364,4359,2979,1380,88,55748
590,5254029,158505607,AR,2021-06-26,2021-07-03 10:54:22,Sinaran Advance Group Berhad,SUCCESS,1.167578947096485,44.36799998966643,4149,2632,1517,135,51302
591,5255413,2771948,AR,2021-06-26,2021-07-03 10:53:01,Yanzhou Coal Mining Company Limited,SUCCESS,0.9973147395729268,49.86573697864634,7292,4819,2473,165,94325
592,5255560,45340294,AR,2021-06-26,2021-07-03 10:53:05,Dongguan Santai Electronics Company Limited,SUCCESS,0.20347410575756905,21.56825521030232,3127,1914,1213,220,40245
593,5255910,2791016,AR,2021-06-26,2021-07-03 10:52:47,"China Molybdenum Co., Ltd.",WARNING,0.5138941625244422,51.90331041496866,4582,2936,1646,344,57815
594,5255914,3179196,AR,2021-06-26,2021-07-03 10:52:29,China Shenhua Energy Company Limited,WARNING,0.504726102935907,56.529323528821585,5754,3841,1913,268,75628
595,5256336,155782047,AR,2021-06-26,2021-07-03 10:52:28,"Bank of Ningbo Co., Ltd.",SUCCESS,0.17314379754812415,41.38136761400167,7093,4623,2470,458,79617
596,5257530,107994459,AR,2021-06-26,2021-07-03 10:51:16,"Zhejiang Mintai Commercial Bank Co.,Ltd",SUCCESS,0.22434770784393943,2.467824786283334,441,333,108,27,6133
597,5257818,2798626,AR,2021-06-26,2021-07-03 10:51:01,"Xinjiang Xinxin Mining Industry Co., Ltd.",SUCCESS,0.6373810378110287,35.05595707960658,2686,1863,823,283,39678
598,5257815,106063895,AR,2021-06-26,2021-07-03 10:51:06,China Energy Engineering Corporation Limited,SUCCESS,1.756445917394781,8.782229586973905,940,759,181,39,10102
599,5258371,105980286,AR,2021-06-26,2021-07-03 10:50:34,Yantai North Andre Juice Company Limited,SUCCESS,0.5143707065062946,29.833500977365084,4121,2585,1536,181,47019
600,5258935,106637460,AR,2021-06-26,2021-07-03 10:50:01,"Nantong Yongxin Logistics Co., Ltd",SUCCESS,0.4486761350469672,54.738488475729994,4647,3068,1579,276,54116
601,5259232,106019018,AR,2021-06-26,2021-07-03 10:49:43,China Aluminum International Engineering Corporation Limited,SUCCESS,0.5342610946217522,75.33081434166706,6637,4607,2030,374,80281
602,5259253,158298906,AR,2021-06-26,2021-07-03 10:49:47,Crédit Agricole CIB (China) Limited,SUCCESS,0.06153736426975835,1.3538220139346837,2092,1145,947,73,23958
603,5259635,106986446,AR,2021-06-26,2021-07-03 10:49:19,"Quanzhou Shangshi Investment and Development Co., Ltd.",SUCCESS,0.7343759449147403,70.50009071181508,5667,3882,1785,219,71638
604,5259789,133721970,AR,2021-06-26,2021-07-03 10:48:51,"DHC Software Co., Ltd.",WARNING,-0.05064102564102565,-0.6583333333333334,18,3,15,17,1006
605,5259887,106983276,AR,2021-06-26,2021-07-03 10:49:09,Jilin Zhongji Dadi Gas Group Limited,SUCCESS,0.2242689017383205,27.809343815551742,3749,2434,1315,307,51054
606,5259956,156747705,AR,2021-06-26,2021-07-03 10:49:00,"China Guangfa Bank Co., Ltd.",WARNING,0.5376677370062543,61.83178975571924,8955,6009,2946,454,97867
607,5261204,107703894,AR,2021-06-26,2021-07-03 10:48:05,GOME Retail Holdings Limited,SUCCESS,0.8781651095101971,55.324401899142416,4774,3224,1550,209,62700
608,5261440,107586249,AR,2021-06-26,2021-07-03 10:47:59,"Peak Sport Products Co., Limited",SUCCESS,0.54495417186561,28.882571108877332,2700,1642,1058,170,33718
609,5261451,160639386,AR,2021-06-26,2021-07-03 10:47:59,"Focus Media Information Technology Co., Ltd.",SUCCESS,0.3555712513009201,16.356277559842326,2480,1790,690,140,31901
610,5261587,16304341,AR,2021-06-26,2021-07-03 10:47:45,"Changzhou Pingan Property Management Co., Ltd.",WARNING,0.44560037697930355,33.86562865042707,3642,2342,1300,213,53484
611,5261941,107727889,AR,2021-06-26,2021-07-03 10:47:36,Broad World Holdings Limited,SUCCESS,0.1965624350167308,23.587492202007695,3600,2134,1466,208,44414
612,5262133,107908018,AR,2021-06-26,2021-07-03 10:47:27,China Coal Energy Company Limited,SUCCESS,0.9552517054995008,66.86761938496505,6528,4567,1961,279,78458
613,5262149,107608707,AR,2021-06-26,2021-07-03 10:47:14,"Weichai Power Co., Ltd.",SUCCESS,0.6563908336941429,48.572921693366574,7649,4925,2724,243,91316
614,5262374,161108785,AR,2020-12-31,2021-07-01 06:55:57,China Development Bank,WARNING,0.033359526212050544,4.169940776506318,4585,2645,1940,260,48752
615,5262503,136790050,AR,2021-06-26,2021-07-03 10:47:18,"Lu Thai Textile Co., Ltd.",SUCCESS,0.22241373928184302,12.899996878346895,5081,3104,1977,260,58737
616,5262602,107893034,AR,2021-06-26,2021-07-03 10:47:09,Yingde Gases Group Company Limited,SUCCESS,0.4817365868152115,42.39281963973861,4067,2917,1150,284,47721
617,5262737,108000065,AR,2021-06-26,2021-07-03 10:47:04,China Communications Construction Company Limited,SUCCESS,0.6623318692558816,89.41480234954402,7374,5078,2296,355,89550
618,5263256,107731687,AR,2021-06-26,2021-06-27 19:02:58,"China Development Bank Financial Leasing Co., Ltd.",SUCCESS,0.7808075861178331,54.65653102824832,5980,3870,2110,259,72752
619,5264041,156749980,AR,2021-06-26,2021-06-26 17:56:16,Bangkok Bank (China) Company Limited,SUCCESS,-0.07351343134685547,-0.8821611761622656,1847,985,862,22,18873
620,5264056,157305772,AR,2021-06-26,2021-06-26 17:40:28,"Hwabao Trust Co., Ltd.",WARNING,1.4490704066695892,8.694422440017535,1068,814,254,15,7932
621,5264632,161110734,AR,2020-12-31,2021-07-01 06:56:07,"Mango Excellent Media Co., Ltd.",SUCCESS,0.3934731623393091,27.14964820141233,5721,3768,1953,263,62790
622,5264730,161111497,AR,2020-12-31,2021-07-01 06:56:07,Ming Yuan Cloud Group Holdings Limited,SUCCESS,0.44787943569043165,48.81885849025705,4677,3266,1411,328,57097
623,5265739,161124011,AR,2018-12-31,2021-07-01 05:52:57,"Lomon Billions Group Co., Ltd.",WARNING,0.2709787618474001,36.04017532570421,6352,4182,2170,333,70438
624,5265741,161124017,AR,2017-12-31,2021-07-01 05:52:57,"Lomon Billions Group Co., Ltd.",SUCCESS,0.3218594343439375,20.920863232355938,5815,3762,2053,177,67688
625,5267481,3205301,AR,2021-06-27,2021-06-27 04:02:44,Yanzhou Coal Mining Company Limited,WARNING,0.1737219556713303,16.50358578877638,6592,4001,2591,493,89721
627,5267926,3268017,AR,2021-06-27,2021-06-27 01:55:30,Aluminum Corporation of China Limited,SUCCESS,0.3154782609565544,23.029913049828473,3563,2372,1191,200,48960
629,5268542,3175258,AR,2021-06-28,2021-07-03 10:46:51,China Shenhua Energy Company Limited,SUCCESS,1.0793590898007281,46.412440861431314,5166,3474,1692,211,67420
630,5269672,3179213,AR,2021-06-28,2021-07-03 10:46:38,China Shenhua Energy Company Limited,WARNING,0.7029989682698462,68.89389889044493,5498,3745,1753,252,75556
631,5270561,3206149,AR,2021-06-28,2021-07-03 10:46:25,Yanzhou Coal Mining Company Limited,WARNING,0.07730319091702778,7.343803137117639,5822,3479,2343,388,79338
632,5270776,3260509,AR,2021-06-28,2021-07-03 10:46:25,Fosun International Limited,SUCCESS,0.35089409813281314,48.0724914441954,3933,2697,1236,357,50956
633,5277893,3260932,AR,2021-06-28,2021-06-28 01:36:27,Fosun International Limited,SUCCESS,0.47517238651126387,56.5455139948404,4260,2895,1365,342,56589
634,5278387,3260600,AR,2021-06-28,2021-07-03 10:43:38,Zijin Mining Group Company Limited,WARNING,1.724902535150287,55.19688112480918,6396,4381,2015,163,85459
635,5279410,3186693,AR,2021-06-28,2021-07-03 10:43:12,China Shenhua Energy Company Limited,WARNING,0.581810809035994,91.92610782768705,7405,5020,2385,320,97233
636,5279729,3180259,AR,2021-06-28,2021-07-03 10:43:21,China Shenhua Energy Company Limited,WARNING,0.17945941396100992,6.281079488635347,672,491,181,59,10090
637,5280150,3179156,AR,2021-06-28,2021-07-03 10:43:03,China Shenhua Energy Company Limited,WARNING,0.35060664688938986,45.57886409562068,4909,3348,1561,292,69129
638,5280556,3267899,AR,2021-06-28,2021-07-03 10:43:03,"China Shen Zhou Mining & Resources, Inc.",WARNING,0.3901746478816081,17.557859154672364,2841,1760,1081,167,41401
639,5280649,3260720,AR,2021-06-28,2021-07-03 10:42:54,"China Molybdenum Co., Ltd.",WARNING,0.5440892523181685,32.645355139090114,2677,1789,888,209,36363
640,5283649,146541332,AR,2019-12-31,2021-07-01 05:53:24,Hengan International Group Company Limited,SUCCESS,0.7244972459342942,27.53089534550318,3063,2008,1055,160,37271
643,5284994,161191007,AR,2017-12-31,2021-07-01 05:53:29,MicroPort Scientific Corporation,WARNING,1.1922282945595448,66.76478449533451,5507,3730,1777,282,64077
644,5286887,136300867,AR,2020-04-28,2021-07-01 05:53:44,Portico International Holdings Limited,WARNING,0.4462275462876877,28.55856296241201,2542,1632,910,211,35029
645,5291325,157016874,AR,2021-04-28,2021-06-30 00:32:54,"Hankou Bank Co., Ltd.",FAIL,-0.42575854116430256,-11.49548061143617,3946,2226,1720,100,46163
646,5295336,157177678,AR,2020-12-31,2021-07-01 05:54:25,"Shanghai Rural Commercial Bank Co., Ltd.",WARNING,0.6328496976434487,67.08206795020556,7712,5017,2695,315,87989
647,5297512,161471793,AR,2021-06-30,2021-07-01 12:23:14,"Hua Xia Bank Co., Limited",SUCCESS,2.6699733314116147,74.75925327952521,8679,5782,2897,90,85375
649,5299886,161511454,AR,2021-07-02,2021-07-02 17:36:07,"China Dongxiang (Group) Co., Ltd.",SUCCESS,0.4681339768030537,31.83311042260765,4107,2565,1542,196,49482
650,5299912,161511454,AR,2021-07-02,2021-07-02 17:29:57,"China Dongxiang (Group) Co., Ltd.",SUCCESS,0.46813397680305363,31.833110422607646,4107,2565,1542,196,49482
651,5302210,154873314,AR,2021-03-24,2021-07-02 17:47:44,Shenzhen Neptunus Interlong Bio-technique Company Limited,SUCCESS,0.725431212696696,24.664661231687663,2860,1740,1120,103,37819
653,5303343,3179629,AR,2021-07-05,2021-07-06 04:57:13,China Shenhua Energy Company Limited,WARNING,1.0130708593102689,49.64047210620317,4033,2762,1271,185,55333
655,5303344,3179631,AR,2021-07-05,2021-07-06 04:57:13,China Shenhua Energy Company Limited,SUCCESS,0.3573584641155039,32.87697869862636,3329,2213,1116,269,46016
657,5303802,3188291,AR,2021-07-05,2021-07-06 04:56:35,China Shenhua Energy Company Limited,WARNING,0.20561541457266014,9.252693655769706,1042,714,328,130,15502
665,5304083,3267039,AR,2021-07-05,2021-07-05 01:29:23,Zijin Mining Group Company Limited,WARNING,0.6530546179752612,3.9183277078515673,520,390,130,53,8081
667,5304122,3267814,AR,2021-07-05,2021-07-06 04:56:17,Aluminum Corporation of China Limited,WARNING,0.3334896153890933,9.337709230894612,903,656,247,75,12066
669,5304125,3268199,AR,2021-07-05,2021-07-06 04:56:12,"Puda Coal, Inc.",WARNING,0.4345083904398297,9.124676199236424,2310,1319,991,145,31104
672,5304126,3268200,AR,2021-07-05,2021-07-05 01:32:40,"Puda Coal, Inc.",WARNING,0.18290103980827968,7.681843671947747,2788,1575,1213,199,38242
675,5310771,155172998,AR,2021-03-30,2021-07-05 18:44:40,Gudou Holdings Limited,WARNING,0.30191128337570877,23.549080103305283,4047,2390,1657,688,54730
676,5316175,161764838,AR,2020-12-31,2021-07-07 02:49:54,"Thunder Software Technology Co.,Ltd.",SUCCESS,0.42958985515605197,10.310156523745247,601,520,81,32,5447
677,5316800,161782010,AR,2021-07-07,2021-07-07 07:29:11,China Putian Food Holding Limited,WARNING,0.36948796132240425,25.12518136992349,3723,2301,1422,211,46755
679,5326418,155774401,AR,2021-04-09,2021-07-10 07:24:20,Datang Group Holdings Limited,WARNING,0.7374107854501347,22.122323563504043,3633,2243,1390,98,49525
680,5332292,156059379,AR,2021-04-15,2021-07-13 00:58:59,China Life Insurance Company Limited,WARNING,0.7565797425581672,65.82243760256054,6984,4642,2342,317,88769
682,5335004,156141570,AR,2021-04-15,2021-07-13 21:55:23,China Wan Tong Yuan (Holdings) Limited,SUCCESS,0.38155330939717913,28.616498204788435,2784,1895,889,160,33834
683,5338763,156558540,AR,2021-04-23,2021-07-14 15:13:29,China Ludao Technology Company Limited,SUCCESS,1.3462972649955043,22.88705350492357,3906,2426,1480,148,45479
684,5339259,156267324,AR,2021-04-19,2021-07-14 20:53:40,Honghua Group Limited,SUCCESS,0.25473995732475196,21.652896372603916,4781,2844,1937,272,54103
685,5339394,156277308,AR,2021-04-19,2021-07-14 22:16:38,Genscript Biotech Corporation,WARNING,0.6486839375258415,82.38286006578187,6869,4694,2175,239,77025
689,5340726,163094445,AR,2021-07-15,2021-07-15 08:32:11,Precision Tsugami (China) Corporation Limited,SUCCESS,0.23861217923450298,23.861217923450297,4076,2513,1563,259,47511
690,5347044,156559796,AR,2021-04-23,2021-07-17 06:26:03,West China Cement Limited,SUCCESS,0.20496674754736804,23.366209220399956,4059,2523,1536,244,51593
692,5347149,156560447,AR,2021-04-22,2021-07-17 06:54:33,Yestar Healthcare Holdings Company Limited,WARNING,0.5665035830811239,32.29070423562406,4564,2880,1684,204,54046
694,5370421,156093045,AR,2020-12-31,2021-07-23 07:00:54,"LB Group Co., Ltd.",SUCCESS,0.1200374880869478,36.251321402258235,7798,4964,2834,400,94417
695,5370802,163486463,AR,2021-07-23,2021-07-23 08:16:25,Yidu Tech Inc.,WARNING,1.7121115586659825,53.07545831864546,5778,3944,1834,172,69165
696,5372477,163319009,AR,2021-07-20,2021-07-23 14:41:21,"Xinjiang La Chapelle Fashion Co., Ltd.",WARNING,0.054140802029639425,0.37898561420747595,441,226,215,17,7266
697,5374695,163537775,AR,2021-04-28,2021-07-24 12:36:26,Yusei Holdings Limited,SUCCESS,0.3543072785856795,20.195514879383733,2382,1467,915,180,30011
698,2427831,107064013,AR,2019-04-17,2021-07-26 06:48:09,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd.",WARNING,0.5689433622701395,67.7042601101466,6155,4270,1885,312,79695
700,2427956,105985160,AR,2019-03-28,2021-07-26 06:48:10,Nanjing Panda Electronics Company Limited,WARNING,0.14806737764824116,4.145886574150753,975,693,282,58,12818
702,2428247,107168218,AR,2019-04-18,2021-07-26 06:48:33,"China International Marine Containers (Group) Co., Ltd.",SUCCESS,1.6670172305718016,141.69646459860314,10722,7153,3569,251,137463
706,2428624,107168676,AR,2019-04-18,2021-07-26 06:47:19,"Dynagreen Environmental Protection Group Co., Ltd.",WARNING,0.7217778637596834,49.80267259941816,4829,3021,1808,330,63643
707,2430248,105961684,AR,2019-03-28,2021-07-26 06:49:19,Ziyuanyuan Holdings Group Limited,SUCCESS,0.18866509284203528,21.50782058399202,2764,1742,1022,230,34916
708,2431452,107398568,AR,2019-04-23,2021-07-26 06:29:04,Sinopec Oilfield Service Corporation,WARNING,0.4011957545966639,64.19132073546622,9278,5767,3511,415,102572
710,2431460,107403416,AR,2019-04-23,2021-07-26 06:37:43,Xin Yuan Enterprises Group Limited,SUCCESS,0.26963030532453675,26.423769921804602,3103,1908,1195,260,41520
711,2431655,106062569,AR,2019-03-29,2021-07-26 06:46:28,"Huatai Securities Co., Ltd.",SUCCESS,1.5009373750524764,127.5796768794605,10974,7523,3451,319,143930
715,2431996,107587642,AR,2019-04-25,2021-07-26 06:31:29,China Aluminum International Engineering Corporation Limited,SUCCESS,0.5578231865858242,73.6326606293288,6644,4605,2039,346,80116
717,2431191,107398074,AR,2019-04-23,2021-07-26 06:49:37,Weiye Holdings Limited,SUCCESS,1.0694743948534808,25.667385476483542,4232,2583,1649,140,50425
719,2431211,107410056,AR,2019-04-23,2021-07-26 06:49:01,China Merchants Securities Co. Ltd.,SUCCESS,0.6618217732781121,85.37500875287645,7813,5073,2740,474,104902
720,2433221,107723067,AR,2019-04-26,2021-07-26 06:40:18,Shandong Xinhua Pharmaceutical Company Limited,SUCCESS,0.9319441077814888,36.34582020347806,5562,3598,1964,155,75634
722,2433866,107589448,AR,2019-04-25,2021-07-26 06:47:16,Jiangsu Innovative Ecological New Materials Limited,WARNING,0.2088078091232876,15.451777875123284,2827,1725,1102,229,35553
724,2434321,107399098,AR,2019-04-23,2021-07-26 06:48:51,Hebei Construction Group Corporation Limited,SUCCESS,0.4382933285478359,51.71861276864464,6074,4136,1938,332,75745
725,2435082,107594371,AR,2019-04-25,2021-07-26 06:31:56,"China Greenfresh Group Co., Ltd.",SUCCESS,0.18285020488395337,19.382121717699057,3962,2415,1547,273,49358
727,2435408,107596629,AR,2019-04-25,2021-07-26 06:48:50,"Xinhua Winshare Publishing and Media Co., Ltd.",WARNING,0.604869842896257,53.83341601776687,5349,3771,1578,345,73984
729,2435775,107722805,AR,2019-04-26,2021-07-26 06:29:17,"COSCO SHIPPING Development Co., Ltd.",SUCCESS,0.2935442282989184,32.289865112881024,3980,2570,1410,266,53506
731,2435924,107732104,AR,2019-04-26,2021-07-26 06:47:49,Mobile Internet (China) Holdings Limited,SUCCESS,0.31272695943798023,42.84359344300329,4566,2857,1709,282,58438
735,2437512,106054586,AR,2019-03-29,2021-07-26 06:37:16,Times China Holdings Limited,WARNING,0.17696858061225204,43.003365088777244,6142,4048,2094,673,83120
737,2438625,107728469,AR,2019-04-25,2021-07-26 06:29:16,Sinotruk (Hong Kong) Limited,SUCCESS,0.3347853347619375,35.152460150003435,4529,2876,1653,231,57091
738,2438682,107906188,AR,2019-04-29,2021-07-26 06:41:19,Ourgame International Holdings Limited,WARNING,0.3741018774136062,40.777104638083074,5694,3599,2095,360,72961
740,2439436,107719831,AR,2019-04-26,2021-07-26 06:32:32,Evergreen International Holdings Limited,SUCCESS,0.18713241491057836,23.01728703400114,3891,2374,1517,269,48716
744,2440978,108012126,AR,2019-04-30,2021-07-26 06:44:09,Yuanda China Holdings Limited,SUCCESS,0.1675077714542097,19.263393717234116,4276,2546,1730,274,52695
748,2443702,107910402,AR,2019-04-29,2021-07-26 06:39:19,Orient Securities Company Ltd.,SUCCESS,0.6482146572478786,86.86076407121574,10065,6481,3584,315,129687
749,2443828,106832350,AR,2019-04-12,2021-07-26 06:38:50,"Hanhua Financial Holding Co., Ltd.",SUCCESS,0.6461240902974809,58.797292217070755,7607,4742,2865,277,87115
750,2444962,106834768,AR,2019-04-11,2021-07-26 06:36:49,Central China Real Estate Limited,SUCCESS,0.6091846092453592,74.32052232793383,6747,4714,2033,287,86175
751,2445868,107723497,AR,2019-04-26,2021-07-26 06:36:49,Mobvista Inc.,WARNING,0.3678132822316432,36.41351494093268,3270,2030,1240,246,42497
752,2445927,107480424,AR,2019-04-24,2021-07-26 06:43:25,Ascletis Pharma Inc.,SUCCESS,0.28865534425575595,22.803772196204722,3145,2097,1048,204,40755
753,2447343,106900339,AR,2019-04-15,2021-07-26 06:35:28,7Road Holdings Limited,SUCCESS,0.2886964826695397,20.208753786867778,3553,2246,1307,165,44955
754,2448797,106272866,AR,2019-04-02,2021-07-26 06:34:03,Asia Cement (China) Holdings Corporation,SUCCESS,0.3686335149529865,43.130121249499425,3780,2465,1315,291,47182
755,2449551,106832298,AR,2019-04-12,2021-07-26 06:31:31,Sinotrans Limited,WARNING,0.3155686564247768,69.4251044134509,7938,5199,2739,432,102848
757,2453420,134158705,AR,2020-03-26,2021-07-26 06:38:08,Haitong Securities Co. Ltd.,SUCCESS,1.785368206342798,114.26356520593907,10584,6721,3863,250,136675
761,2454452,135966287,AR,2020-04-23,2021-07-26 06:47:40,"Pharmaron Beijing Co., Ltd.",SUCCESS,1.045056501999978,62.70339011999869,5757,4007,1750,176,65122
762,2454548,135935725,AR,2020-04-23,2021-07-26 06:36:40,Haidilao International Holding Ltd.,SUCCESS,0.5095316502037999,68.78677277751298,6023,4111,1912,311,70469
766,2454950,135966224,AR,2020-04-23,2021-07-26 06:37:43,Da Ming International Holdings Limited,WARNING,0.33129382316609995,15.570809688806698,2333,1442,891,178,31343
770,2455543,136077002,AR,2020-04-24,2021-07-26 06:41:29,Great Wall Motor Company Limited,SUCCESS,1.551901062593032,49.660834002977026,6717,4516,2201,143,76110
778,2455553,136077184,AR,2020-04-24,2021-07-26 06:48:09,Angang Steel Company Limited,SUCCESS,0.3575370871373026,28.245429883846906,5646,3679,1967,204,67708
780,2457544,136208931,AR,2020-04-27,2021-07-26 06:36:39,Mobvista Inc.,SUCCESS,0.385626464527985,47.81768160147014,3849,2509,1340,312,50404
782,2457783,136201201,AR,2020-04-27,2021-07-26 06:43:42,Zhong An Group Limited,SUCCESS,0.3595776271075782,39.19396135472602,4639,2986,1653,264,62549
784,2456157,136078397,AR,2020-04-24,2021-07-26 06:49:30,"Xinhua Winshare Publishing and Media Co., Ltd.",WARNING,0.6773713948676175,63.67291111755605,5575,3877,1698,364,77333
786,2456406,136076146,AR,2020-04-24,2021-07-26 06:46:59,Jiangsu Innovative Ecological New Materials Limited,WARNING,0.18887460652166618,19.454084471731615,2861,1791,1070,247,37513
788,2457274,136209259,AR,2020-04-27,2021-07-26 06:48:31,"Yincheng International Holding Co., Ltd.",WARNING,0.33051010033384715,53.542636254083234,5446,3663,1783,694,71974
790,2458174,136207800,AR,2020-04-27,2021-07-26 06:40:17,Wison Engineering Services Co. Ltd.,WARNING,0.5744636584735302,33.89335584993828,4581,3013,1568,209,58089
791,2458758,136203968,AR,2020-04-27,2021-07-26 06:40:50,"Guangdong Kanghua Healthcare Co., Ltd.",SUCCESS,0.35871529817094006,46.99170406039315,6002,3877,2125,258,66536
792,2463289,136442165,AR,2020-04-29,2021-07-26 06:48:22,"Jinshang Bank Co., Ltd.",SUCCESS,0.8686548242374231,79.0475890056055,6660,4340,2320,242,84438
793,2466816,136421257,AR,2020-04-29,2021-07-26 06:40:18,Chaowei Power Holdings Limited,WARNING,0.8852283591989044,36.29436272715508,4259,2733,1526,180,49501
795,2459480,136203712,AR,2020-04-27,2021-07-26 06:48:33,"Yincheng International Holding Co., Ltd.",WARNING,0.3421799700742714,53.72225530166061,5462,3682,1780,694,72460
