,ID,DOCUMENT_ID,DOCUMENT_TYPE,FILING_DATE,MODIFIED_AT,DETAIL_JSON.company_name,DETAIL_JSON.parsing_status,avg_sent_x,sum_sent_x,hit_count_x,positive_hits_x,negative_hits_x,section_count_x,word_count_x,avg_sent_y,sum_sent_y,hit_count_y,positive_hits_y,negative_hits_y,section_count_y,word_count_y
1987,2551062,107657151,AR,2019-03-27,2021-10-04 00:00:01,Guangshen Railway Company Limited,WARNING,0.39037171116138086,42.160144805429134,3603,2334,1269,254,47702,,,,,,,
1989,2552943,80815421,AR,2018-06-11,2021-10-04 00:00:01,"Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co., Ltd.",SUCCESS,0.797418885749723,43.858038716234766,4404,2887,1517,184,50969,0.10048900466666669,0.10048900466666669,63.0,34.0,29.0,1.0,525.0
1991,2660987,105791102,AR,2018-12-31,2021-10-04 00:00:01,"Hengtai Securities Co., Ltd.",SUCCESS,0.35224961307706354,40.156455890785246,6324,3890,2434,285,80437,0.18125000000000002,0.18125000000000002,3.0,2.0,1.0,1.0,41.0
1992,2663201,105382822,AR,2019-03-15,2021-10-04 00:00:01,"Fuyao Glass Industry Group Co., Ltd.",WARNING,0.4037303062815699,35.93199725905972,6343,3929,2414,227,78381,,,,,,,
1994,2663519,105523106,AR,2019-03-19,2021-10-11 07:27:58,China Lilang Limited,WARNING,1.073662175403107,21.47324350806214,3253,2145,1108,105,37850,-0.05153882575757576,-0.05153882575757576,25.0,8.0,17.0,1.0,168.0
1995,2674729,105929776,AR,2019-03-27,2021-10-04 00:00:01,Beijing Beida Jade Bird Universal Sci-Tech Company Limited,SUCCESS,0.31121261818531126,28.942773491233947,4168,2493,1675,304,53118,-0.38941666658666674,-0.38941666658666674,33.0,10.0,23.0,1.0,220.0
1997,2698309,116886336,AR,2019-06-02,2021-10-12 23:48:13,"Sino Agro Food, Inc.",WARNING,0.6171137232218299,39.49527828619711,7865,4821,3044,232,91894,-0.1262475649943219,-2.524951299886438,1159.0,556.0,603.0,20.0,9790.0
2000,2713597,122281394,AR,2019-09-05,2021-10-04 00:00:01,Morris Holdings Limited,WARNING,0.19809893943418802,11.291639547748717,3584,2072,1512,179,45235,,,,,,,
2001,2743156,73737598,AR,2018-03-27,2021-10-04 00:00:01,Shandong Chenming Paper Holdings Limited,SUCCESS,0.8428491614806912,65.74223459549391,7647,4922,2725,291,92225,,,,,,,
2003,2747265,73849722,AR,2018-03-28,2021-10-04 00:00:01,Morris Holdings Limited,WARNING,0.3041670885916798,15.512521518175669,2832,1681,1151,212,37925,,,,,,,
2004,2444438,107705646,AR,2019-04-26,2021-10-18 06:45:20,"WuXi AppTec Co., Ltd.",WARNING,2.7448066196075684,63.13055225097407,6015,4139,1876,142,67150,,,,,,,
2005,2760819,128999978,AR,2019-12-16,2021-10-04 00:00:01,China Maple Leaf Educational Systems Limited,WARNING,0.5017909150641449,48.17192784615791,4568,3096,1472,262,68740,,,,,,,
2007,6612625,169563232,AR,2021-10-21,2021-10-21 08:08:35,Universal Health International Group Holding Limited,SUCCESS,0.25496054679923935,23.20140975873078,3752,2408,1344,250,49626,,,,,,,
2015,2768213,134219974,AR,2019-12-31,2021-10-04 00:00:01,"GF Securities Co., Ltd.",WARNING,0.2729423425823505,48.31079463707604,7838,5139,2699,305,122228,0.058221846837837855,0.058221846837837855,44.0,12.0,32.0,1.0,510.0
2016,2770839,136075558,AR,2019-12-31,2021-10-12 00:57:03,DaFa Properties Group Limited,WARNING,0.31511959259523065,37.499231518832445,3590,2419,1171,283,57687,,,,,,,
2017,2772757,76682845,AR,2018-04-09,2021-10-04 00:00:01,Powerlong Real Estate Holdings Limited,WARNING,0.5301966072156576,37.64395911231169,3657,2548,1109,183,51112,-0.10091406250625001,-0.40365625002500005,21.0,5.0,16.0,4.0,339.0
2019,2774604,117758546,AR,2018-04-12,2021-10-21 04:59:46,Fufeng Group Limited,SUCCESS,2.9546861531178403,44.320292296767605,4080,2752,1328,60,53229,,,,,,,
2021,2774748,76830725,AR,2018-04-12,2021-10-04 00:00:01,Tiangong International Company Limited,WARNING,0.24264375254221,22.08058148134111,3321,2105,1216,286,45281,-0.29675595244047615,-0.29675595244047615,34.0,12.0,22.0,1.0,310.0
2023,2775062,134840796,AR,2019-12-31,2021-10-18 06:45:00,"Guangzhou R&F Properties Co., Ltd.",SUCCESS,0.4585989366959334,42.19110217602587,4914,3272,1642,268,70344,,,,,,,
2026,2775569,132266353,AR,2019-12-31,2021-10-18 06:47:19,"Guolian Securities Co., Ltd.",SUCCESS,0.8347931852056383,52.59197066795521,6027,4010,2017,227,83191,-0.3690324431028138,-0.3690324431028138,159.0,58.0,101.0,1.0,1181.0
2027,2775929,135294672,AR,2019-12-31,2021-10-04 00:00:01,"GF Securities Co., Ltd.",WARNING,0.2749916158669064,48.39852439257553,7843,5147,2696,304,121858,0.31197184683783785,0.31197184683783785,47.0,14.0,33.0,1.0,613.0
2035,2775960,135964274,AR,2019-12-31,2021-10-21 05:00:56,Aluminum Corporation of China Limited,SUCCESS,0.5494703093835944,63.738555888496954,6038,3992,2046,246,90185,,,,,,,
2037,2777191,134144579,AR,2019-12-31,2021-10-18 06:44:40,China CITIC Bank Corporation Ltd.,SUCCESS,1.084425614397431,65.06553686384585,9837,6687,3150,190,127703,,,,,,,
2039,2777483,135964263,AR,2019-12-31,2021-10-04 00:00:01,Jiangxi Copper Company Limited,SUCCESS,1.3488958968341105,41.81577280185743,5394,3474,1920,106,79468,,,,,,,
2041,2780700,77028131,AR,2018-04-17,2021-10-04 00:00:01,Huaneng Renewables Corporation Limited,WARNING,0.3885809230473157,36.52660676644767,3565,2427,1138,287,55142,0.052629371400892855,0.21051748560357142,93.0,53.0,40.0,4.0,856.0
2042,2780887,117758752,AR,2018-04-17,2021-10-04 00:00:01,Coolpad Group Limited,WARNING,0.31415996985910516,21.677037920278256,3909,2487,1422,175,54764,-0.3225119048809524,-0.3225119048809524,26.0,4.0,22.0,1.0,178.0
2044,2781448,77025773,AR,2018-04-17,2021-10-04 00:00:01,EVA Precision Industrial Holdings Limited,WARNING,0.7418852950053323,40.80369122529328,4171,3013,1158,178,52472,,,,,,,
2045,2781734,77095997,AR,2018-04-18,2021-10-04 00:00:01,Hilong Holding Limited,SUCCESS,0.20615647380265012,15.049422587593458,3482,2227,1255,206,52247,-0.1822606770777778,-1.0935640624666667,57.0,7.0,50.0,6.0,752.0
2046,2781867,77092855,AR,2018-04-18,2021-10-12 23:48:39,"Guangdong Join-Share Financing Guarantee Investment Co., Ltd.",SUCCESS,0.39372404911350734,42.12847325514529,4038,2606,1432,276,57828,-0.06379662702857142,-0.06379662702857142,24.0,13.0,11.0,1.0,290.0
2047,2782723,78378489,AR,2018-05-09,2021-10-04 00:00:01,"Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co., Ltd.",SUCCESS,0.7273395584520175,40.00367571486096,3850,2623,1227,184,50969,0.39690567133333343,0.39690567133333343,60.0,34.0,26.0,1.0,525.0
2049,2783315,77143486,AR,2018-04-19,2021-10-04 00:00:01,Denox Environmental & Technology Holdings Limited,SUCCESS,0.28527190053758894,25.103927247307826,2632,1708,924,219,39938,,,,,,,
2050,2783452,117758694,AR,2018-04-19,2021-10-04 00:00:01,Tsaker Chemical Group Limited,WARNING,0.15487202700039368,24.77952432006299,3755,2438,1317,563,53279,0.06448462018729438,3.482169490113897,350.0,235.0,115.0,87.0,5928.0
2051,2783872,117758293,AR,2018-04-19,2021-10-11 07:28:23,Xinyi Solar Holdings Limited,SUCCESS,0.5863378862607711,32.24858374434241,2904,1948,956,175,42739,-0.07505555555555556,-0.22516666666666668,25.0,7.0,18.0,3.0,290.0
2052,2784916,117758367,AR,2018-04-20,2021-10-04 00:00:01,China Display Optoelectronics Technology Holdings Limited,SUCCESS,0.34214333286123155,32.503616621816995,3171,2145,1026,249,44546,0.0444122850436508,0.1332368551309524,27.0,14.0,13.0,3.0,397.0
2055,2785058,77210155,AR,2018-04-20,2021-10-12 00:56:54,"Shanghai Pharmaceuticals Holding Co., Ltd",WARNING,0.4055004750782228,44.19955178352628,4484,3082,1402,251,66920,,,,,,,
2057,2785423,77210029,AR,2018-04-20,2021-10-12 00:56:09,China Conch Venture Holdings Limited,SUCCESS,0.21947403767340637,21.508455691993824,4188,2670,1518,246,53964,-0.00991703977126577,-0.00991703977126577,27.0,10.0,17.0,1.0,272.0
2058,2787229,77375049,AR,2018-04-23,2021-10-04 00:00:01,China Weaving Materials Holdings Limited,SUCCESS,0.25879621240409123,21.997678054347755,2277,1412,865,213,32838,,,,,,,
2059,2787361,77299237,AR,2018-04-23,2021-10-04 00:00:01,"Quanzhou Huixin Micro-Credit Co., Ltd.",SUCCESS,0.19893377081253075,22.877383643441036,3051,1905,1146,251,43748,-0.15921068572636002,-0.4776320571790801,79.0,28.0,51.0,3.0,734.0
2060,2787906,77301549,AR,2018-04-23,2021-10-04 00:00:01,Xiezhong International Holdings Limited,SUCCESS,0.23284087464096379,20.95567871768674,2652,1619,1033,252,38593,-0.004166666666666684,-0.004166666666666684,10.0,4.0,6.0,1.0,198.0
2061,2789895,77378217,AR,2018-04-24,2021-10-12 00:56:34,Miko International Holdings Limited,SUCCESS,0.4132503625759422,23.142020304252764,2941,1835,1106,163,39459,-0.01111767400252976,-0.08894139202023808,90.0,40.0,50.0,8.0,904.0
2063,2789906,77387007,AR,2018-04-24,2021-10-04 00:00:01,Nature Home Holding Company Limited,SUCCESS,0.3219182897267655,25.75346317814124,2900,1794,1106,211,41509,,,,,,,
2066,2790064,87357005,AR,2018-08-24,2021-10-04 00:00:01,"Shanghai Dasheng Agriculture Finance Technology Co., Ltd.",WARNING,0.3399085348824519,23.79359744177163,2936,1826,1110,197,43631,,,,,,,
2068,2790979,77485219,AR,2018-04-25,2021-10-04 00:00:01,Wisdom Sports Group,SUCCESS,0.5462264269986066,29.496227057924756,3310,2171,1139,184,49873,,,,,,,
2069,2791365,77474627,AR,2018-04-25,2021-10-04 00:00:01,Tian Ge Interactive Holdings Limited,SUCCESS,1.0078502642998357,44.34541162919277,4597,2933,1664,133,63608,-0.2553990579380952,-0.2553990579380952,61.0,24.0,37.0,1.0,688.0
2070,2792534,77488551,AR,2018-04-25,2021-10-04 00:00:01,IRICO Group New Energy Company Limited,SUCCESS,0.2904957352262713,28.75907778740086,3045,1999,1046,209,46884,-0.07567460325396824,-0.07567460325396824,10.0,6.0,4.0,1.0,86.0
2072,2794841,77590598,AR,2018-04-26,2021-10-04 00:00:01,NNK Group Limited,SUCCESS,0.5290643288762348,23.27883047055433,2784,1793,991,150,38741,,,,,,,
2073,6623891,156785673,AR,2021-10-25,2021-10-25 16:06:01,"Bank of Hangzhou Co., Ltd.",WARNING,2.30969275044269,2.30969275044269,673,492,181,1,8301,,,,,,,
2074,6623826,156845413,AR,2021-10-25,2021-10-25 22:48:59,China United Property Insurance Company Limited,SUCCESS,-0.14051452223107191,-2.810290444621438,1264,662,602,75,15778,,,,,,,
2075,6623901,157055881,AR,2021-10-25,2021-10-25 07:25:25,"Fudian Bank Co., Ltd.",FAIL,25.512402727290606,25.512402727290606,4611,3245,1366,1,55784,,,,,,,
2076,2846920,317056,AR,2016-03-17,2021-10-28 03:12:31,"GF Securities Co., Ltd.",WARNING,0.5359522502771524,61.63450878187253,8876,6135,2741,300,124219,-0.03964151652702702,-0.03964151652702702,44.0,12.0,32.0,1.0,446.0
2077,6643789,134203900,AR,2019-12-31,2021-11-02 03:35:21,"Bank of Communications Co., Ltd.",WARNING,0.6762703994680413,29.755897576593817,2807,2143,664,133,36779,,,,,,,
2079,6653759,170752244,AR,2021-11-05,2021-11-06 12:45:29,Chongqing Iron & Steel Company Limited,WARNING,0.012552083333333335,0.02510416666666667,15,8,7,2,342,,,,,,,
2087,6615995,136420019,AR,2021-10-25,2021-11-16 21:57:55,"Bank of Hebei Co., Ltd.",WARNING,-0.00375,-0.015,1,0,1,4,200,,,,,,,
2088,6616060,107909456,AR,2021-10-25,2021-11-16 23:19:37,China United Property Insurance Company Limited,WARNING,-0.0140625,-0.0140625,4,1,3,1,69,,,,,,,
2089,6616120,135530967,AR,2021-10-25,2021-11-17 00:26:32,"Bank of Liuzhou Co., Ltd.",SUCCESS,0.10647689605209863,2.555445505250367,227,169,58,24,4324,,,,,,,
2090,6615774,107802377,AR,2021-10-25,2021-11-17 03:16:00,Jiangsu International Trust Corporation Limited,FAIL,0.06097083936160324,3.8411628797810042,1352,833,519,63,19198,,,,,,,
2091,6616403,134952056,AR,2021-10-25,2021-11-17 10:40:34,Bank SinoPac (China) Ltd.,FAIL,0.18503101496748875,1.8503101496748875,912,468,444,10,13476,,,,,,,
2092,6616549,165938773,AR,2021-10-25,2021-11-17 12:42:01,"Yum China Holdings, Inc.",WARNING,0.15158793864972578,4.2444622821923215,2277,1531,746,105,43033,,,,,,,
2093,6682902,171521446,AR,2021-11-17,2021-11-17 16:17:55,Maanshan Iron & Steel Company Limited,WARNING,-0.07247635270274168,-0.21742905810822502,84,62,22,3,1309,,,,,,,
2094,6616739,21699313,AR,2021-10-25,2021-11-17 14:57:25,China Shenhua Energy Company Limited,FAIL,0.6096833403559895,34.14226705993541,3497,2388,1109,225,57905,,,,,,,
2095,6616441,77529690,AR,2021-10-25,2021-11-17 18:23:14,Changjiang Securities Company Limited,FAIL,13.198531476442206,13.198531476442206,3517,2106,1411,1,51201,,,,,,,
2096,6617476,7188027,AR,2021-10-25,2021-11-18 03:39:09,"Bank of Dalian Co.,Ltd.",SUCCESS,0.16044589515810503,4.652930959585046,1408,791,617,42,16541,,,,,,,
2097,6617345,77374375,AR,2021-10-25,2021-11-18 04:10:13,Nan Hai Corporation Limited,SUCCESS,0.7094844081064728,53.21133060798546,4730,3214,1516,243,67168,,,,,,,
2098,6617772,3450447,AR,2021-10-25,2021-11-18 06:46:53,Nanyang Commercial Bank (China) Limited,FAIL,0.1564064997190277,0.7820324985951385,701,410,291,9,8906,,,,,,,
2099,6617743,6856062,AR,2021-10-25,2021-11-18 06:49:44,"Bank of Dalian Co.,Ltd.",WARNING,0.40815625291228114,9.387593816982466,2142,1315,827,32,27105,,,,,,,
2100,6618102,136835518,AR,2021-10-25,2021-11-18 10:04:25,KEB Hana Bank (China) Company Limited,FAIL,0.46209251548021213,9.241850309604242,1851,1197,654,20,25282,,,,,,,
2101,6618138,136179592,AR,2021-10-25,2021-11-18 10:35:05,Huarong Xiangjiang Bank Corporation Limited,FAIL,-2.031211213202429,-10.156056066012145,3673,2227,1446,5,51814,,,,,,,
2102,6618143,136325660,AR,2021-10-25,2021-11-18 10:34:23,"Wintime Energy Co.,Ltd.",WARNING,0.34623009641995817,12.464283471118494,678,472,206,39,12971,,,,,,,
2103,6618179,138576996,AR,2021-10-25,2021-11-18 10:48:55,Jiangsu International Trust Corporation Limited,SUCCESS,0.6203203004605179,9.925124807368286,1792,1183,609,47,24025,,,,,,,
2104,6618255,136537702,AR,2021-10-25,2021-11-18 12:20:46,"Bank of Jining Co., Ltd.",WARNING,-0.006336507460061815,-0.05069205968049452,40,19,21,8,708,,,,,,,
2105,6618547,6452285,AR,2021-10-25,2021-11-18 15:42:41,"Tongling Nonferrous Metals Group Co.,Ltd.",SUCCESS,2.2411735440482334,17.929388352385867,3371,2340,1031,28,48772,,,,,,,
2106,6618621,136510540,AR,2021-10-25,2021-11-18 16:16:19,"Anhui Guoyuan Trust Co., Ltd.",SUCCESS,0.3767594684081555,8.288708304979421,1776,1119,657,69,23208,,,,,,,
2107,6618688,134429215,AR,2021-10-25,2021-11-18 16:32:19,Foshan Rural Commercial Bank Company Limited,WARNING,-0.006319568446130954,-0.06319568446130953,83,42,41,10,1094,,,,,,,
2108,6618712,136537876,AR,2021-10-25,2021-11-18 16:39:45,"Bank of Ningxia Co.,Ltd.",FAIL,0.046875,0.046875,1,1,0,1,83,,,,,,,
2116,6618797,137137849,AR,2021-10-25,2021-11-18 17:39:49,Sunshine Life Insurance Corporation Limited,WARNING,1.9941980015632186,1.9941980015632186,256,166,90,1,3622,,,,,,,
2117,6618895,106862601,AR,2021-10-25,2021-11-18 18:31:15,Bank SinoPac (China) Ltd.,WARNING,0.05557613819968792,3.3345682919812756,1835,1066,769,88,23731,,,,,,,
2118,6618920,136475531,AR,2021-10-25,2021-11-18 18:35:14,"Qi Shang Bank Co., Ltd.",SUCCESS,0.3340799034547702,1.3363196138190807,144,118,26,4,1635,,,,,,,
2119,6618906,136393940,AR,2021-10-25,2021-11-18 18:43:21,"Guangxi Beibu Gulf Bank Co., Ltd.",WARNING,0.02436666668,0.2436666668,13,10,3,10,317,,,,,,,
2120,6619453,137369338,AR,2021-10-25,2021-11-18 23:36:28,Hidili Industry International Development Limited,FAIL,0.09248540086844681,4.161843039080106,1751,1019,732,116,29725,,,,,,,
2121,6619153,137166321,AR,2021-10-25,2021-11-19 04:15:13,PICC Life Insurance Company Limited,FAIL,2.418020713922536,2.418020713922536,2375,1298,1077,1,29144,,,,,,,
2122,6618536,15527432,AR,2021-10-25,2021-11-19 12:44:44,HC Group Inc.,FAIL,13.494401137516135,40.483203412548406,4446,2940,1506,3,69456,,,,,,,
2130,3044986,20048058,AR,2014-03-31,2021-11-25 01:31:10,Zhen Ding Technology Holding Limited,WARNING,0.3621105702955922,25.709850490987044,6842,4182,2660,226,113995,-0.03266666666333334,-0.03266666666333334,6.0,2.0,4.0,1.0,118.0
2131,6637155,170297285,AR,2021-10-29,2021-11-28 22:31:58,XiDeLang Holdings Ltd,SUCCESS,0.22385169502746216,12.311843226510419,2172,1347,825,218,32918,-0.03352633928571429,-0.06705267857142858,32.0,17.0,15.0,2.0,331.0
2132,6645025,134271673,AR,2020-04-03,2021-11-28 00:20:03,China Construction Bank Corporation,FAIL,0.22284945858723673,10.028225636425653,1475,1008,467,69,21960,,,,,,,
2134,4760930,156153833,AR,2021-04-16,2021-12-06 16:11:18,"International Alliance Financial Leasing Co., Ltd.",SUCCESS,0.15715011919269273,16.343612396040044,2075,1190,885,227,37512,,,,,,,
2135,4760934,156153833,AR,2021-04-16,2021-12-06 16:16:52,"International Alliance Financial Leasing Co., Ltd.",SUCCESS,0.15715011919269276,16.343612396040047,2075,1190,885,227,37512,,,,,,,
2136,6616413,107706236,AR,2021-10-25,2021-12-06 16:02:50,Nanjing Panda Electronics Company Limited,FAIL,0.3283405012790653,40.714222158604095,6384,4580,1804,312,104204,,,,,,,
2137,5049788,156559925,AR,2021-04-23,2021-12-06 19:39:07,Yangzhou Guangling District Taihe Rural Micro-finance Company Limited,SUCCESS,0.12795065242646936,13.434818504779281,2121,1252,869,267,38324,-0.13185069443333336,-0.13185069443333336,13.0,4.0,9.0,1.0,169.0
2138,5050141,156557109,AR,2021-04-23,2021-12-06 21:07:53,"China Minsheng Banking Corp., Ltd.",FAIL,0.7398659584049274,69.54740009006318,9679,6535,3144,345,158123,,,,,,,
2139,5050568,156560447,AR,2021-04-22,2021-12-06 20:56:11,Yestar Healthcare Holdings Company Limited,FAIL,14.538378206669206,29.076756413338412,3686,2279,1407,2,61514,,,,,,,
2141,6676923,136506096,AR,2020-04-30,2021-12-07 05:53:59,"China Guangfa Bank Co., Ltd.",FAIL,0.26279211266288544,53.084006757902856,7529,5052,2477,485,113015,,,,,,,
2142,6948107,173537291,AR,2021-12-17,2021-12-18 15:42:05,Jingrui Holdings Limited,SUCCESS,-0.003999999999999997,-0.007999999999999993,15,7,8,2,391,,,,,,,
2143,6952109,174075419,AR,2021-12-21,2021-12-21 14:28:24,Huali University Group Limited,WARNING,0.24767229851387398,17.832405492998927,2809,1898,910,206,67680,-0.027979166666666666,-0.05595833333333333,10.0,3.0,7.0,2.0,104.0
2144,6963877,174409969,AR,2021-12-24,2021-12-24 06:30:24,Welling Holding Limited,SUCCESS,0.2615412499179172,35.30806873891883,3649,2425,1224,397,82418,,,,,,,
2145,6971554,174611333,AR,2021-12-31,2021-12-31 17:06:38,China Kepei Education Group Limited,SUCCESS,0.17689812898048424,13.267359673536317,1658,1165,493,201,39080,0.0,0.0,0.0,0.0,0.0,1.0,57.0
2147,6970223,174572632,AR,2021-12-30,2022-01-01 17:01:49,China Maple Leaf Educational Systems Limited,SUCCESS,0.3829272016687866,29.868321730165352,2974,1868,1105,262,67512,-0.05497222215,-0.05497222215,29.0,15.0,14.0,1.0,539.0
2148,6987669,175039332,AR,2022-01-11,2022-01-11 16:21:46,Wisdom Education International Holdings Company Limited,FAIL,0.8307808130148997,7.477027317134097,782,515,267,9,19602,,,,,,,
2149,6995786,175280753,AR,2022-01-17,2022-01-18 06:51:15,China Maple Leaf Educational Systems Limited,FAIL,0.010634567888888887,0.09571111099999999,36,19,17,17,1450,,,,,,,
2157,7103424,177563553,AR,2022-02-25,2022-02-28 08:31:21,China Automobile Parts Holdings Limited,FAIL,0.44017451956399006,6.162443273895861,371,250,121,107,8613,,,,,,,
2158,7111167,177752688,AR,2022-02-28,2022-03-01 11:51:25,"Yum China Holdings, Inc.",WARNING,0.402530101489192,15.698673958078487,3476,2099,1377,140,70464,-0.6257537292186718,-3.128768646093359,1070.0,458.0,612.0,5.0,16769.0
2159,7114974,177839166,AR,2022-03-01,2022-03-02 12:21:15,Zai Lab Limited,SUCCESS,0.06623836356341849,7.551173446229708,6616,3566,3049,328,124705,-0.2634904636086308,-0.2634904636086308,74.0,35.0,39.0,3.0,1096.0
2160,7115264,144379973,AR,2022-03-02,2022-03-02 11:52:25,Suchuang Gas Corporation Limited,SUCCESS,0.08301049556235723,4.399556264804933,712,501,211,139,16811,,,,,,,
2161,7120010,177981664,AR,2022-03-04,2022-03-04 12:05:58,Cabbeen Fashion Limited,SUCCESS,0.271613693061038,21.457481751822,1919,1222,697,161,44951,,,,,,,
2162,7129038,178194047,AR,2022-03-09,2022-03-15 08:59:06,JTF International Holdings Limited,SUCCESS,0.5553029157243392,10.550755398762444,1555,932,623,117,31977,,,,,,,
2163,7145025,178757169,AR,2022-03-21,2022-03-25 11:03:46,China Everbright Water Limited,FAIL,-0.012308839381222543,-0.03692651814366763,194,152,41,3,6006,,,,,,,
2164,7168229,179398526,AR,2022-03-29,2022-03-31 02:33:46,Bank of China Limited,WARNING,0.5123660899636348,83.51567266407247,6772,5038,1733,513,129221,,,,,,,
2165,7170892,179398555,AR,2022-03-29,2022-03-30 23:35:49,New China Life Insurance Company Ltd.,SUCCESS,0.30688530672031045,19.333774323379558,3018,1845,1173,172,63784,-0.059250000000000004,-0.059250000000000004,2.0,0.0,2.0,1.0,33.0
2166,7179711,179573343,AR,2022-03-30,2022-04-01 19:29:33,Fineland Living Services Group Limited,SUCCESS,0.20160869863191475,23.78982643856594,1677,1148,528,267,44542,-0.07552354499769841,-0.22657063499309524,53.0,18.0,35.0,3.0,759.0
2167,7183657,179478229,AR,2022-03-30,2022-04-01 16:11:26,"Guotai Junan Securities Co., Ltd.",SUCCESS,0.19319126659640917,24.921673390936782,4184,2810,1373,309,103119,,,,,,,
2168,7188654,179940218,AR,2022-04-03,2022-04-04 10:02:49,Bluestar Adisseo Company,SUCCESS,0.17723980630904262,9.216469928070216,2314,1589,725,192,37314,,,,,,,
2169,7199453,180284244,AR,2022-04-08,2022-04-08 09:42:34,Sinco Pharmaceuticals Holdings Limited,FAIL,0.4137952645628431,26.069101667459115,2243,1439,800,218,53306,,,,,,,
2170,7199469,180284748,AR,2022-04-08,2022-04-08 09:47:58,"Chongqing Rural Commercial Bank Co., Ltd.",SUCCESS,0.51106391131672,52.63958286562216,5304,3828,1473,260,103170,,,,,,,
2171,7203188,180388804,AR,2022-04-11,2022-04-13 12:09:55,"Guolian Securities Co., Ltd.",SUCCESS,0.8567686826667117,41.98166545066887,4354,2874,1478,201,85861,,,,,,,
2172,7205861,180462087,AR,2022-04-12,2022-04-12 12:48:45,China SCE Group Holdings Limited,SUCCESS,0.8011483385743895,36.051675235847526,2147,1502,643,204,56100,,,,,,,
2173,7205866,180462229,AR,2022-04-12,2022-04-12 12:51:42,"China Merchants Bank Co., Ltd.",FAIL,1.764158943657469,67.03803985898382,7457,5187,2267,200,143573,,,,,,,
2174,7211450,180567562,AR,2022-04-14,2022-04-14 09:49:19,"Chongqing Machinery & Electric Co., Ltd.",SUCCESS,0.4586446044821542,20.180362597214785,3293,2146,1147,276,81017,,,,,,,
2175,7211494,180567614,AR,2022-04-14,2022-04-14 09:49:18,BBMG Corporation,WARNING,1.1901248316659072,44.03461877163857,4364,3040,1323,158,95975,,,,,,,
2176,7212136,180583228,AR,2022-04-14,2022-04-14 13:07:43,BYD Company Limited,SUCCESS,0.3331548029385052,38.3128023379281,3066,2105,957,309,70833,,,,,,,
2177,7217583,180707719,AR,2022-04-18,2022-04-18 13:09:50,Zhou Hei Ya International Holdings Company Limited,SUCCESS,0.2646104324518838,32.01786232667794,2397,1672,724,252,54138,,,,,,,
2178,7223117,180827023,AR,2022-04-20,2022-04-20 12:57:28,"Huaneng Power International, Inc.",WARNING,0.3244817423395298,33.7461012033111,3077,2248,823,219,80166,0.007033905246958512,0.04220343148175107,167.0,107.0,60.0,6.0,2119.0
2179,7223121,180827286,AR,2022-04-20,2022-04-20 13:09:26,China Binary New Fintech Group,WARNING,0.2159067834380524,23.749746178185763,1996,1234,760,246,51949,-0.026750000000000003,-0.026750000000000003,2.0,1.0,1.0,1.0,48.0
2180,7223125,180827326,AR,2022-04-20,2022-04-20 12:50:35,Chengdu PUTIAN Telecommunications Cable Company Limited,SUCCESS,0.386764033061515,13.923505190214541,3171,1858,1310,152,66632,,,,,,,
2181,7997296,181361210,AR,2022-04-28,2022-04-28 09:55:08,"China Cinda Asset Management Co., Ltd.",SUCCESS,0.41895288115893936,13.825445078244998,3506,2104,1402,167,72437,,,,,,,
2182,7997309,181361428,AR,2022-04-28,2022-04-28 09:51:28,Legend Holdings Corporation,SUCCESS,0.5559181936081189,65.59834684575803,4581,3167,1410,310,89918,-0.04918930835590698,-0.5902717002708837,392.0,178.0,214.0,12.0,4263.0
2183,7997362,181362431,AR,2022-04-28,2022-04-28 10:12:30,DaFa Properties Group Limited,WARNING,0.32748630598490724,40.6083019421285,2720,1847,871,348,69700,0.0,0.0,0.0,0.0,0.0,1.0,36.0
2184,7997507,181364069,AR,2022-04-28,2022-04-28 10:29:10,Shenyang Public Utility Holdings Company Limited,SUCCESS,0.21640540903032635,25.752243674608835,2371,1404,963,298,54002,0.0,0.0,0.0,0.0,0.0,1.0,67.0
2185,7997546,181364601,AR,2022-04-28,2022-04-28 10:28:42,Ye Xing Group Holdings Limited,SUCCESS,0.22352669337921396,24.36440957833432,1836,1242,594,271,46912,-0.05943035717976192,-0.2971517858988096,75.0,34.0,41.0,5.0,1021.0
2186,7997758,181362399,AR,2022-04-28,2022-04-28 10:41:40,"Hangzhou Tigermed Consulting Co., Ltd",SUCCESS,0.3278362831666278,41.63520796216173,3811,2675,1132,294,85481,,,,,,,
2187,7997881,181368384,AR,2022-04-28,2022-04-28 11:16:39,"Shandong Fengxiang Co., Ltd",WARNING,0.12104846688762419,25.299129579513455,3292,2130,1158,459,78917,-0.10520403471413307,-0.8416322777130646,97.0,20.0,77.0,8.0,1336.0
2188,7997905,181368676,AR,2022-04-28,2022-04-28 11:02:20,"Yincheng Life Service CO., Ltd.",SUCCESS,0.29156546497271224,38.195075911425306,2301,1644,655,336,59585,,,,,,,
2189,7997927,181368870,AR,2022-04-28,2022-04-28 11:10:38,"Yincheng International Holding Co., Ltd.",WARNING,0.2583527515733055,38.49455998442252,2455,1688,765,308,64462,-0.13051388889166668,-0.13051388889166668,13.0,3.0,10.0,1.0,190.0
